King Street,T1072273Z,South,253340.0,#26-121
Maple Rue,F1851480W,North,178396.0,#25-171
Antrobus   Walk,F6551067R,South,474511.0,#28-676
Fairholt   Grove,G7494307K,West,771809.0,#23-587
Rail Lane,G5915875U,South,599471.0,#22-212
Fawn Lane,T1197355H,West,573999.0,#17-278
Thorndike   Grove,F5852455R,East,342721.0,#17-222
Abbotswell  Pass,S4096992F,South,519989.0,#09-519
Bekesbourne   Grove,S0708726H,South,373639.0,#07-254
Cato   Drive,F8821248R,Central,846159.0,#12-741
Elystan  Alley,F2946961W,Central,606843.0,#27-877
Bell    Walk,G6978611K,South,910705.0,#08-561
Glenwood Avenue,S6107641G,Central,196996.0,#11-478
Adderley   Route,S3407307D,South,372755.0,#29-397
Lake Route,G3032212Q,West,696628.0,#18-581
Thoresby   Route,T1108018I,East,631695.0,#17-838
Collins  Hill,T1148842J,East,806582.0,#17-532
Heritage Drive,G2628301U,West,598300.0,#08-997
Blomfield  Rue,S1801157C,North,364442.0,#03-877
Carlton  Crossroad,F3701843X,North,795680.0,#28-914
Empress  Tunnel,T1159911G,North,582165.0,#09-495
Coal Wharf  Boulevard,F5048428U,North,635083.0,#19-633
Comet House  Route,G3539637M,North,702790.0,#21-938
Capeners  Alley,F7462313K,North,536490.0,#12-422
Bletchley   Drive,F6150864M,North,779998.0,#07-713
Blackheath   Rue,T2152109D,North,105185.0,#19-576
Littlebury  Pass,T0154587F,Central,131365.0,#01-982
Vincent  Drive,F5271681X,North,637677.0,#19-763
Lexington Tunnel,T1166993Z,West,141629.0,#13-436
Virgil   Way,T2039925B,West,577343.0,#23-462
Bigland  Avenue,S5830727J,West,123374.0,#11-731
Lincoln Grove,G6922577L,North,970765.0,#28-539
Bliss  Street,T2103580G,East,448034.0,#02-216
Lincoln Lane,T0125038H,East,354259.0,#04-443
Anns  Avenue,S7284754G,South,215938.0,#11-745
Garfield Lane,T1179586B,South,874727.0,#08-758
Spruce Avenue,T2160572G,South,734909.0,#22-197
Blanchard  Crossroad,G1278711K,West,387547.0,#23-913
Empress  Walk,S4235118J,West,767015.0,#25-747
Chestnut Rise Drive,G3481846X,South,807074.0,#06-864
Thomas More   Walk,S6611179B,West,653978.0,#21-991
Bishop   Avenue,S2940571I,North,178736.0,#22-235
Boleyn  Street,F0349987K,East,292855.0,#21-974
Beechen  Lane,T1186908D,West,628795.0,#22-553
Balfe   Alley,T2096483I,North,694032.0,#28-713
Tisbury  Boulevard,T2000099F,South,239948.0,#13-375
Calshot   Drive,G3540388N,West,212456.0,#24-447
Gavel   Grove,T2023616G,Central,837681.0,#23-346
Collins  Pass,T1189688Z,West,202052.0,#21-511
Coleman  Boulevard,T0083146H,North,391063.0,#23-367
Antrobus   Boulevard,T1050584D,South,674352.0,#12-484
Aspen Walk,S6969521C,Central,283494.0,#07-892
Caslon   Avenue,S6286777I,South,787752.0,#07-841
Armory  Grove,T0036104F,North,820867.0,#15-135
Blue Anchor  Grove,T0085548J,East,509306.0,#14-744
Heritage Tunnel,F2172922K,Central,468231.0,#09-474
Heritage Route,S3894029E,West,919330.0,#18-852
Virgil   Alley,G1328981Q,Central,300025.0,#11-473
Fairfield  Grove,S0322894J,North,142177.0,#23-258
Vintners  Pass,G9200900U,East,109277.0,#03-151
Fawn Route,F4649388P,Central,735097.0,#28-246
Bedford  Boulevard,S9142217D,North,898311.0,#09-282
Shepherds  Crossroad,S9626922F,West,148981.0,#02-853
Bekesbourne   Crossroad,F0232900W,Central,359562.0,#19-486
Bolton  Way,S0622162I,North,591376.0,#27-648
Bellenden   Street,G7979001W,Central,830643.0,#07-832
Udall   Lane,S6544509C,Central,272256.0,#15-923
Bigland  Lane,F8922450X,East,825554.0,#28-623
Rivervalley Tunnel,G6785802Q,East,886654.0,#26-274
Emden   Grove,G6743301R,South,894258.0,#18-683
West Road,T1122446F,Central,725520.0,#12-132
Fieldstone Crossroad,G1974861T,Central,356687.0,#06-843
Endsleigh  Hill,G9734594P,West,150960.0,#06-392
Beaumont  Lane,F2684645P,Central,127655.0,#27-191
Mariner  Lane,T0163500Z,Central,906679.0,#08-837
Canal  Lane,F5482936K,West,344478.0,#25-287
Balfe   Way,G5336547R,East,121308.0,#19-249
Bekesbourne   Rue,G1672904M,North,992517.0,#16-558
Buttonwood Grove,F6282341X,North,491299.0,#11-729
Carlisle  Drive,F4187121X,East,855240.0,#02-911
Ben   Drive,F6250746L,South,347906.0,#15-984
Empress  Alley,F4573488U,West,858126.0,#03-369
Gathorne   Walk,F9472959U,West,231641.0,#15-576
Aspen Vale,G4843984P,Central,450729.0,#24-281
Bayberry Grove,S6268503D,East,103968.0,#19-783
Canon Street,T2163738F,Central,395007.0,#18-496
Bicknell  Road,S0893219J,South,810652.0,#07-278
Virgil   Pass,T0081640Z,North,566281.0,#13-482
Coley  Walk,T2102249G,East,343894.0,#17-865
King William  Alley,F2732093R,South,694541.0,#13-874
Bayberry Rue,G4420374W,South,869386.0,#12-849
Hamilton  Hill,F2769585W,Central,355763.0,#21-117
Abourne   Way,S0265078I,West,705079.0,#25-159
Elia   Walk,G6850751X,Central,340151.0,#19-914
Linden Street,S1644624F,Central,151389.0,#08-144
Dunstable   Way,T2009928C,North,401533.0,#15-167
Aylward   Rue,F3738273Q,East,567160.0,#25-593
Enford   Route,G4327637U,North,227569.0,#05-225
Antrobus   Vale,G3832138L,South,916909.0,#21-891
Bective  Tunnel,T1131659Z,North,888836.0,#01-215
Collent   Vale,G3723378K,Central,106488.0,#11-823
Jackson Street,T0051104H,South,257290.0,#21-366
Monroe Pass,G0266744N,East,961201.0,#26-852
Sherlock   Tunnel,S8505444I,North,940054.0,#15-621
Arthur  Crossroad,T0173769D,West,400728.0,#13-298
Bolton  Lane,G3291441K,Central,525178.0,#25-538
Camley   Road,S4610036J,North,905459.0,#06-265
Wager   Tunnel,G3663576L,South,896937.0,#05-452
Cheney  Route,F3349457L,Central,851566.0,#01-222
Monroe Tunnel,G0726982W,North,688193.0,#05-761
Bush  Road,S8914420E,East,298999.0,#24-921
Woodland Boulevard,S6403196A,Central,182041.0,#07-929
Balfe   Route,F4686779M,South,291804.0,#16-291
Eaglet  Vale,T1035049B,South,799187.0,#11-357
South Lane,G1200613Q,East,588415.0,#02-488
Under  Road,G2706012U,Central,399126.0,#09-895
Apsley    Road,S5720681J,South,811781.0,#05-382
Bel   Route,G2112691T,East,767363.0,#19-386
Central  Drive,G8143593Q,North,906416.0,#18-381
Blue Anchor  Lane,F8365535Q,West,434358.0,#11-858
Arundel   Pass,G9550030R,Central,964931.0,#13-478
Lexington Grove,T2169450I,East,832457.0,#24-337
Marina  Tunnel,G1179559P,West,207876.0,#05-165
Gautrey  Alley,G9057544U,South,196057.0,#13-916
Clarks  Tunnel,T1083981E,West,300068.0,#04-747
Under  Pass,G5002962W,Central,668999.0,#04-251
Glenwood Rue,S1637232C,East,870754.0,#06-958
Monroe Rue,S2735761Z,South,352894.0,#11-364
Calshot   Alley,S8140736C,South,453968.0,#13-852
Empress  Hill,S8578613Z,East,325612.0,#08-456
Liverpool  Drive,G6829306P,North,471614.0,#11-848
Ashley Boulevard,S5117266C,Central,759515.0,#09-769
Thomas More   Grove,S0645984F,East,560937.0,#28-883
Oxford Vale,G5280616W,West,319512.0,#24-873
Glenwood Alley,T0190430B,South,873100.0,#24-661
Dunsley  Walk,S8130636B,Central,977039.0,#08-329
Chesterfield  Hill,G7088561K,North,164512.0,#02-183
Kilner   Alley,T0139977B,West,127254.0,#25-944
English   Grove,F5358418R,North,593407.0,#13-322
Bedford  Drive,T2019215A,South,633953.0,#24-642
Bennett  Road,T0024456B,West,180461.0,#02-338
Ben   Street,S7552025E,Central,492698.0,#03-749
Blackwall  Lane,F1845987Q,Central,387119.0,#25-468
Collins  Street,T2113076A,North,937546.0,#11-275
Blomfield  Rue,F9341195K,South,858246.0,#13-456
Dutton   Vale,F6011422Q,South,957304.0,#18-145
Caedmon  Vale,S1257844Z,East,272674.0,#29-256
Virginia Hill,F9209340U,East,129926.0,#09-312
Lake Vale,G2681226R,West,688047.0,#17-931
Byland  Tunnel,G1409791X,North,277193.0,#08-345
Capeners  Route,F8503933N,Central,360090.0,#24-623
Coleman  Alley,G6446074U,East,811482.0,#15-869
Bazely   Crossroad,F5936755L,West,736622.0,#14-761
Heritage Vale,T2173603A,South,467387.0,#04-235
North Route,G4716281P,South,332812.0,#21-816
Yorkshire  Lane,F2235720N,Central,962102.0,#03-899
Monroe Drive,F5539923U,North,314371.0,#25-576
Shepherds  Way,T1030944A,West,695776.0,#17-289
Rivervalley Hill,T0157611I,North,863683.0,#25-123
Howard Boulevard,S9952704H,East,676951.0,#16-552
Ernest  Crossroad,G9405495T,South,479658.0,#19-728
Queen Road,F8140965W,Central,268816.0,#06-674
Battersea   Crossroad,F2654250L,Central,631353.0,#01-444
Calverley  Hill,G6293788L,North,365483.0,#09-897
Cleaver Vale,G7632744X,Central,344662.0,#18-669
Arlington  Route,T2043645Z,South,839088.0,#17-759
Thomas More   Route,T0133707F,Central,823065.0,#09-449
Aspen Avenue,G5904150U,South,285031.0,#18-556
Emden   Crossroad,S5582449E,West,348344.0,#02-268
King Grove,S9558293A,West,569349.0,#17-732
Queen Vale,T1134109H,North,730435.0,#26-162
Clavell   Street,S8943632Z,West,997165.0,#27-824
Vine  Vale,G0607383L,North,138838.0,#28-296
Champion  Alley,T2056173D,Central,435558.0,#07-288
Victoria Rise Way,S8990257F,East,429339.0,#04-566
Bayberry Grove,T1045672Z,Central,250345.0,#03-391
Bell    Crossroad,S9256199B,South,545942.0,#17-939
Yoakley Route,S1732819J,Central,224906.0,#21-587
Carol   Boulevard,S8492528D,Central,463665.0,#18-694
Chambers  Route,T1099233H,North,866446.0,#18-883
Railroad Avenue,F5291410T,Central,470373.0,#17-362
Gatonby   Walk,G0771455Q,East,415814.0,#15-588
Capeners  Walk,G2134480W,Central,194842.0,#29-115
Cardinal Road,F2834791W,Central,207297.0,#14-986
Virginia Vale,T0182448A,Central,378192.0,#26-366
Church Street,G5202624P,West,971014.0,#17-828
Sheffield Hill,S6592642C,South,997960.0,#27-639
Thorndike   Lane,T0189379C,South,605149.0,#28-175
Chatfield  Boulevard,F3573144W,Central,980650.0,#26-623
Magnolia Drive,T1095861Z,East,903698.0,#21-266
Carpenter Rue,G6741981L,West,544553.0,#05-963
Howard Rue,T2159313C,East,813149.0,#09-118
Erindale Rue,T2107445D,North,609453.0,#25-148
Baylis  Grove,S7610161B,North,475208.0,#22-934
Baltic  Boulevard,T1150467A,North,682123.0,#06-158
Spruce Boulevard,G0956439W,North,779057.0,#19-346
Amwell    Way,F7393947W,South,219305.0,#22-793
Apothecary   Route,T2149293J,Central,440378.0,#01-374
Arthur  Route,S0710173B,West,164842.0,#26-943
Lake Rue,F7533287N,West,404965.0,#17-227
Norland  Rue,G3501127R,South,406746.0,#24-389
Rail Boulevard,F7766063K,Central,333660.0,#01-788
Emden   Tunnel,T0024585B,West,505303.0,#27-971
Chantry   Hill,G9909840Q,North,839752.0,#07-718
Walnut Street,T1088626J,Central,237179.0,#02-992
Calverley  Grove,G6512363X,Central,434753.0,#02-967
Cheney  Road,T0193232B,South,400849.0,#26-562
Bede  Grove,T1147176E,North,163358.0,#13-616
Chester  Street,F0244093T,East,134358.0,#14-167
Arctic   Hill,S8929896B,East,396931.0,#08-638
Clifton  Tunnel,G1668165L,East,541540.0,#19-446
Angrave    Lane,F4519309T,South,167705.0,#08-118
Union  Way,S1878635D,Central,558474.0,#28-645
Charnwood   Lane,G9356852N,Central,746874.0,#04-979
Birkbeck  Road,T2028478A,East,662744.0,#12-876
Blendon    Tunnel,S9024136B,East,808234.0,#22-498
Anns  Crossroad,G7829283X,East,321762.0,#03-928
Rosewood Grove,S9832739H,East,150552.0,#09-545
Apsley    Rue,G0518320X,South,391025.0,#16-652
Abbey   Route,S0224870J,North,701107.0,#27-435
Black Swan  Rue,F6674047K,East,549211.0,#06-853
Jackson Road,G6522695L,East,140221.0,#19-665
Elba  Tunnel,F8041847R,South,523770.0,#22-742
Comet House  Walk,S8096402A,South,308259.0,#12-768
Marischal  Drive,S2224534A,North,722513.0,#02-136
Blackpool  Alley,F8349593Q,North,238867.0,#25-161
Apostle  Route,S4500801J,North,258421.0,#21-492
Angel  Street,S9109621H,Central,539931.0,#07-367
Gatonby   Lane,G3061802P,West,225344.0,#08-312
Ellerman   Road,F1875079K,North,437392.0,#24-326
Queen Drive,G9028656X,West,582396.0,#19-423
Duthie   Route,G9191429T,East,846819.0,#27-475
Collingwood  Avenue,G7201520R,South,578200.0,#05-538
Bishop   Lane,G1105924N,Central,608903.0,#23-463
Birkenhead   Pass,G5952861X,East,681357.0,#08-313
Collingwood  Pass,G0075220R,West,382315.0,#26-533
Canon Pass,G2666543N,West,996641.0,#08-913
Berry  Lane,T0116514C,Central,483974.0,#13-682
Epworth  Pass,G0167019X,North,677061.0,#28-348
Blackwall  Vale,G9946092W,South,364842.0,#19-522
Rivervalley Hill,S2664674Z,Central,490185.0,#18-365
Abbots   Tunnel,G8912256L,West,965124.0,#06-226
Eaglet  Hill,G7903628P,North,211353.0,#21-543
Bliss  Drive,S7882031D,South,889502.0,#02-127
Arline    Tunnel,F3798765N,Central,819909.0,#22-241
Dyott   Drive,G3963510X,South,251979.0,#06-536
Cheney  Drive,S1704105C,Central,417290.0,#04-579
Cleveland  Crossroad,S9123551Z,West,212128.0,#29-246
Calshot   Rue,G0048015X,West,742111.0,#25-432
Gautrey  Alley,S3225021A,East,509756.0,#29-545
Fieldstone Way,F5662315U,North,118198.0,#03-248
Linden Rue,S6520075I,South,671621.0,#03-864
West Street,F2317844M,South,495259.0,#06-775
Caslon   Hill,S7769470F,West,771346.0,#03-118
Earl Rise Street,F1390866N,North,862390.0,#28-866
King Vale,F9678202X,West,490229.0,#04-263
Carnegie   Pass,S4462244J,North,432455.0,#03-876
Wake  Boulevard,G3192076X,South,145758.0,#22-486
Chester  Alley,F2367472Q,Central,584431.0,#07-716
Belmore  Drive,S3768239Z,Central,328007.0,#09-768
Castile  Alley,T1123876I,North,434216.0,#27-982
Dunstable   Street,T0055272J,West,452789.0,#15-235
Byland  Hill,F6525108Q,North,575862.0,#07-726
Thomas  Tunnel,F6760557T,North,110031.0,#19-793
Meadow Lane,F5468719L,Central,925841.0,#19-859
Walnut Hill,F2107350N,Central,555825.0,#12-276
Blenkarne  Street,S5607915G,West,578515.0,#04-627
Beaconsfield  Grove,S0352054D,East,328527.0,#21-437
Boldero   Crossroad,S1932274B,South,802551.0,#16-134
Thomas Doyle   Lane,S5008962B,North,504083.0,#24-577
Ashley Grove,T2055448G,Central,672215.0,#04-596
Virgil   Avenue,T2081266D,Central,632611.0,#22-324
Tilloch   Grove,G8925230W,Central,563476.0,#12-559
Meadow Road,G5894169R,Central,525726.0,#06-698
North Street,T0099356E,North,666170.0,#22-554
Camdenhurst   Tunnel,G9453568U,West,552749.0,#02-754
Baynes  Hill,G5662771P,West,332580.0,#24-865
Parkgate  Vale,F6104850L,South,564543.0,#11-525
Bocking   Alley,S8818889F,North,538176.0,#13-265
Bayberry Walk,F0015396Q,West,784504.0,#09-325
Meadow Hill,F5813240M,South,144878.0,#01-319
Calshot   Rue,T0065999A,North,961643.0,#14-234
Cobden  Grove,F0454753P,North,745519.0,#21-165
Monroe Route,G4433952T,Central,782463.0,#13-318
Howard Hill,T0133158B,South,394189.0,#16-666
King Way,S6461409F,South,862681.0,#03-289
Clavell   Route,F0376958P,Central,714383.0,#05-331
Hamilton  Alley,F1266251M,South,317179.0,#03-325
Thrale   Rue,G4414791L,West,919469.0,#08-675
Thoresby   Pass,G6012881L,North,104611.0,#29-962
Meadow Drive,T0127401E,Central,212321.0,#16-898
Lincoln Road,T0041684C,Central,890777.0,#29-318
Sheffield Boulevard,G5728934K,West,979288.0,#27-473
Wakley   Pass,F6930829P,East,607613.0,#11-562
Liverpool  Walk,G6851523T,South,507677.0,#27-469
Gavel   Street,G1828877W,North,497375.0,#05-584
Cheltenham  Alley,T0043306C,North,203661.0,#24-365
Blue Anchor  Street,F7563451W,West,164003.0,#15-841
Elf  Way,T2172502A,Central,398420.0,#24-427
Gatonby   Crossroad,G8325380X,Central,321180.0,#14-384
Fair Drive,T2050337H,South,755655.0,#13-798
Elizabeth  Grove,G0735700K,East,921410.0,#02-743
Enderby   Walk,T0172725G,West,646612.0,#07-932
Cedarne  Road,G4340111N,South,183399.0,#23-864
Cato   Grove,F4452811T,South,186576.0,#04-171
Andrews  Walk,T1152163J,East,305130.0,#02-673
Queensberry  Pass,G2797100T,West,535920.0,#04-369
Bekesbourne   Tunnel,T0025788E,West,482903.0,#25-327
Fieldstone Boulevard,T2057492E,East,190564.0,#06-564
Camley   Boulevard,F7050897N,South,470657.0,#13-115
Belmore  Street,G9794093L,West,521499.0,#29-946
Longleigh   Road,F7604113W,North,484989.0,#21-179
Walnut Crossroad,S8152584F,Central,615526.0,#18-722
Blenkarne  Vale,G4492886T,West,782610.0,#22-162
Belfort  Drive,T1010237E,South,239349.0,#23-589
Canon Alley,T0189268A,South,324745.0,#28-737
West Road,S3535888I,East,881551.0,#26-298
Addison  Street,S0183877F,South,566521.0,#12-315
Cephas  Lane,F1868133K,South,414680.0,#19-885
Cingworth  Walk,F6076098P,West,408977.0,#25-188
Chelsea Manor  Vale,G5449886K,Central,411489.0,#15-392
West Street,T0027002D,Central,118635.0,#27-716
Charnwood   Street,G7555133U,Central,383205.0,#27-665
Ellerslie Way,S6013550I,West,587700.0,#25-456
Beechen  Grove,T1182379C,Central,142565.0,#01-749
Chambers  Walk,G5712292R,West,669076.0,#04-334
Victoria Rise Hill,F0138321M,East,842189.0,#16-195
Canning  Route,T2018217B,West,968593.0,#18-431
Cam  Vale,S4652791G,East,117722.0,#17-377
Amwell    Street,F9386205T,East,494417.0,#26-583
Enford   Lane,G4462851K,West,689357.0,#12-668
Cheltenham  Boulevard,G2932280P,Central,288363.0,#18-973
Thorndike   Boulevard,T1026218F,West,484396.0,#16-385
Besson  Alley,T2198666F,North,162981.0,#05-916
Comet House  Route,G1390894W,East,843998.0,#21-261
St. Pauls  Boulevard,G0465023U,North,536024.0,#11-159
Chapel  Route,G3255653K,West,551288.0,#15-897
Dutton   Vale,T1101216G,West,870976.0,#17-349
Angrave    Avenue,F6014944P,North,189675.0,#11-131
Belfort  Route,G4023188U,West,836838.0,#14-775
Chancellor  Way,T1175865G,East,624739.0,#04-913
Shepherds  Tunnel,G4065359R,West,449201.0,#17-821
King Street,G0617461L,South,463783.0,#17-936
Elba  Street,G7096178N,South,918382.0,#25-328
Queen Caroline   Crossroad,F1665371M,South,999246.0,#26-861
Callcott   Rue,S4489620F,Central,194573.0,#08-256
Coborn  Rue,T2082835H,West,540811.0,#05-355
Belmont Park Route,S8204901J,East,563170.0,#14-841
Sheraton   Road,S7964309B,West,170616.0,#06-252
Balfour    Alley,T1169040H,South,901778.0,#21-788
Balham   Drive,S3990108J,South,305698.0,#25-322
Caedmon  Alley,G7110969X,North,822275.0,#14-328
Empress  Rue,F6055145Q,East,696910.0,#15-428
Elgood   Alley,T0088108B,West,435653.0,#29-164
Arundel   Grove,T0078672A,Central,104390.0,#03-481
Walnut Pass,F3504789K,East,272196.0,#03-586
Colombo   Avenue,F2384147U,East,882647.0,#15-181
Coalecroft  Lane,G2582538K,North,993230.0,#14-392
Baylis  Alley,T2088040F,Central,998958.0,#13-143
Bel   Street,F9364151P,Central,389419.0,#03-626
Buttonwood Walk,T2171745B,South,933345.0,#09-998
Cockspur  Pass,T1106882J,West,119050.0,#25-977
Fieldstone Walk,S4742851C,North,130392.0,#17-671
Apostle  Rue,F8466815W,South,451092.0,#03-912
Carpenter Way,T1121290E,East,419677.0,#26-398
Meadow Pass,S1838770J,East,925688.0,#27-678
Camden  Way,G0397204Q,Central,321662.0,#07-528
Elizabeth  Crossroad,G3168262L,North,304561.0,#06-317
Victorian  Hill,F7167726P,West,218013.0,#07-381
Tilloch   Boulevard,F4251919R,South,738190.0,#17-522
Bermondsey    Avenue,G5869688U,South,535294.0,#07-793
Erindale Drive,S7060618F,East,336924.0,#23-827
King William  Street,G3727014T,South,739441.0,#13-781
Bede  Hill,T0102227Z,South,183959.0,#21-514
Zealand Boulevard,G1310224N,Central,374711.0,#07-547
Linden Rue,T2121523F,South,842583.0,#25-911
Marina  Hill,G7254316P,Central,189775.0,#03-334
Glenwood Route,S9755325D,North,206755.0,#21-824
Bel   Boulevard,T0131672I,North,475886.0,#02-543
Tilson  Vale,G5114504Q,South,484995.0,#24-212
Argyle  Walk,G4494046U,North,117758.0,#11-294
Lake Lane,T2126136Z,South,814935.0,#17-189
Elf  Crossroad,G4551553L,West,940972.0,#18-498
North Crossroad,S5216895C,South,789883.0,#19-889
Linden Hill,G0341679T,Central,375377.0,#04-394
Babmaes    Rue,G6899466R,West,464902.0,#25-533
Bendmore  Road,T0054736J,North,910323.0,#24-156
Queen Caroline   Street,G9599567P,Central,338598.0,#01-112
Berriman  Rue,F2433389L,North,135509.0,#19-569
Thurloe   Street,F8442949W,West,116520.0,#18-869
Elba  Rue,T0061270G,South,807899.0,#12-673
Meadow Walk,G9079163W,Central,170582.0,#12-664
Vintners  Pass,S8768271D,West,620928.0,#18-532
Heritage Tunnel,T1038352H,West,400012.0,#29-477
Bales  Walk,F9327975K,East,804222.0,#23-416
Bolton  Tunnel,F3608552P,Central,504925.0,#02-779
Mariner   Vale,T2100688B,North,728213.0,#15-891
Cable    Road,G2997854U,East,959743.0,#12-418
Cleveland  Walk,F6145382L,North,582519.0,#29-382
Chantry   Grove,T2086006E,North,579765.0,#06-161
Chartham  Route,S9267762A,Central,755867.0,#21-475
Geffrye   Pass,F3495915M,Central,634936.0,#12-943
Birkin   Avenue,F9387130T,East,693285.0,#04-328
Spruce Rue,T1138901E,West,397108.0,#23-785
Antrobus   Vale,T0060197G,North,739840.0,#13-121
Badric  Rue,S3858489H,North,855077.0,#11-812
Billing  Avenue,G8495193P,East,301150.0,#02-599
Fair Pass,S6498884J,Central,230266.0,#25-419
East Street,G3002844U,East,627846.0,#22-375
Monroe Route,F0698621T,West,673665.0,#18-748
Bermondsey    Pass,F0892079Q,Central,444605.0,#22-573
Castle Avenue,S7260738D,North,533830.0,#01-299
King Drive,F8063479W,West,645657.0,#12-414
Bush  Way,F4288500L,East,756697.0,#27-669
Ernest  Grove,G9421771R,Central,110417.0,#12-929
Cliffords  Route,T2110377B,West,666980.0,#13-936
Berry  Road,G4239275T,West,492387.0,#16-322
Becher  Street,T0140187D,East,556101.0,#11-216
Jackson Way,G8637870K,East,253604.0,#22-921
Aspen Drive,T0178988J,North,964144.0,#08-817
Tisbury  Route,G5675902Q,East,711917.0,#07-661
Chamberlain  Vale,G2206178W,South,383918.0,#11-453
Abbots   Walk,S6882175D,East,982484.0,#09-244
Union  Route,T2079606E,Central,129932.0,#18-286
Carolina  Street,G9329629W,East,257140.0,#23-355
Carolina  Boulevard,G8263208P,West,214443.0,#18-174
King Edward  Avenue,F9810812L,East,326192.0,#25-384
Emden   Avenue,G4628468L,North,599744.0,#15-273
Cecilia  Pass,F6050067M,Central,510426.0,#18-648
Mariner  Alley,S9485442C,East,506359.0,#01-556
Bendall   Street,S0830394J,South,423816.0,#13-814
Comet House  Rue,S7811444D,Central,435983.0,#19-199
Jackson Lane,T0089184C,West,873853.0,#12-811
Beaconsfield  Crossroad,F4383414L,West,777963.0,#02-534
Lexington Boulevard,S2667909E,West,252475.0,#28-943
Zealand Pass,T1078410G,Central,221825.0,#25-546
Queen Caroline   Grove,S0637495F,Central,498504.0,#01-179
Birkenhead   Route,F9486929M,East,256366.0,#22-644
Hickory   Grove,F9991792W,North,327979.0,#28-465
Linda Lane Tunnel,S6825189C,West,142721.0,#25-827
Queen Grove,T2187070F,Central,454975.0,#17-188
Blanchard  Lane,S0656403H,West,753260.0,#01-771
Bempton   Route,G5010486U,South,773333.0,#23-121
Blanchard  Tunnel,G1286582K,East,726932.0,#12-291
Glenwood Grove,G0757818X,North,523366.0,#23-567
Andrews  Rue,G5827615N,East,854776.0,#05-212
Abbey   Rue,G2524022R,North,216052.0,#25-337
Blackwall  Rue,F8245526N,South,703346.0,#04-798
Pine Avenue,T1069962B,Central,779003.0,#02-126
Betton  Way,T0087897I,North,597937.0,#17-342
Apsley    Way,S8114997F,East,625251.0,#04-655
Tisbury  Boulevard,S3857377B,Central,486726.0,#17-651
Ben   Crossroad,S1633948B,East,258269.0,#26-286
Blackall   Crossroad,S1923738I,South,408596.0,#23-866
Thomas  Tunnel,S3313332D,North,215590.0,#03-337
Cingworth  Route,G9394771K,East,830258.0,#02-672
Commercial  Route,G3896340Q,East,223882.0,#14-214
Blake  Street,G8781728T,West,631913.0,#21-182
Waite  Rue,S4380033G,South,148000.0,#27-414
Woodland Road,F9744047Q,South,770987.0,#08-282
Queen Rue,G3051394X,South,713075.0,#12-226
Andsell    Alley,G2526672L,North,384096.0,#05-922
Ben   Rue,G5453804U,East,192428.0,#28-551
Balfour    Walk,F9046010L,West,124649.0,#23-422
Camley   Crossroad,F1890663P,South,378054.0,#26-816
Hickory   Alley,S8688038E,South,171824.0,#21-965
Spruce Grove,S5433515F,East,270098.0,#08-381
Marischal  Drive,G8553509U,West,555027.0,#15-173
Dyott   Pass,G5235647N,North,671879.0,#01-125
North Drive,T2141141H,South,173964.0,#17-121
Bayberry Vale,T2051165F,South,855233.0,#28-579
Zealand Alley,G8071679Q,East,850942.0,#01-432
Bayberry Road,S6036416H,East,296827.0,#21-819
Queen Way,G0451245Q,East,728997.0,#21-358
Garfield Alley,T2020065J,East,394098.0,#15-771
St. Pauls  Vale,T2179582H,Central,585166.0,#07-452
Bendall   Rue,G9509398K,Central,572643.0,#12-542
Paris   Street,G4885489M,West,102681.0,#28-161
Enderby   Walk,F9758774N,South,330997.0,#06-795
Meadow Tunnel,S4512793A,Central,783321.0,#17-887
Angel  Alley,G8895458X,East,396690.0,#21-924
Betton  Alley,F1578395T,West,197982.0,#27-938
Bingham   Crossroad,G4980187N,West,231495.0,#09-387
Blendon    Boulevard,F1119299T,Central,420366.0,#17-631
Boleyn  Avenue,S1628658C,East,414838.0,#19-433
Virginia Grove,F8192252R,West,710938.0,#26-265
Marina  Lane,S0946377A,North,773356.0,#05-934
Lonsdale  Pass,G6791843Q,North,774513.0,#11-753
Cheltenham  Route,F5629862L,Central,969505.0,#08-441
Arundel   Lane,F0953497X,East,765878.0,#24-163
Commercial  Vale,S3721467A,East,554949.0,#12-549
Cockspur  Alley,G3516235Q,West,121897.0,#21-958
East Grove,G4744626X,East,435787.0,#27-963
Andrews  Road,T2092743G,Central,796317.0,#02-171
Cliffords  Street,S5841185Z,Central,308682.0,#07-243
Thomas Doyle   Walk,S5753638A,West,220028.0,#29-817
Cheltenham  Rue,F5196565P,South,684093.0,#04-169
Edwin   Route,T0084100E,Central,578897.0,#19-897
Union  Street,F4041720Q,East,907601.0,#02-839
Jackson Rue,T0138258F,Central,675784.0,#04-346
Camdenhurst   Hill,T1094582H,East,224998.0,#05-831
Cardinal Way,F0642881U,West,252066.0,#27-516
Fieldstone Road,S7197259C,West,979391.0,#14-272
Chester  Walk,F8891407N,West,649713.0,#17-746
Carpenter Drive,S0658902B,East,207285.0,#17-236
Billing  Pass,S5298456D,Central,407933.0,#09-951
Balfe   Avenue,F6557682K,East,283562.0,#21-967
Lexington Drive,F7474201R,North,574449.0,#16-823
Wager   Rue,F9182487Q,Central,972430.0,#19-947
Kilner   Tunnel,F0571055M,West,792265.0,#14-295
Queen Caroline   Way,S0499589I,Central,816883.0,#09-456
Under  Pass,S7522172Z,North,457415.0,#07-976
Mariner  Crossroad,S8865180D,West,518118.0,#22-629
